Thing ID,Date,Category,Sub-category,Name,Author,License
39872,2013-01-01T02:58:24,models,,Peaucellier Straight Line Linkage ,JonHollander,Creative Commons - Attribution
39919,2013-01-01T20:34:34,toys-and-games,puzzles,Printable Interlocking Puzzle #3 - Level 4 by Bram Cohen ,richgain,Creative Commons - Attribution - Non-Commercial
39921,2013-01-01T17:29:56,gadgets,mobile-phone,Compact solar charger / flashlight ,dkennell,Creative Commons - Attribution
39963,2013-01-01T21:32:23,learning,engineering,Plastic spring ,bagelturf,Creative Commons - Attribution - Share Alike
39992,2013-01-02T03:29:36,models,animals,Origami Crane ,lili_czarina,Creative Commons - Attribution - Share Alike
40020,2013-01-02T08:54:30,models,vehicles,Jet Powered Aircraft ,Brent89,Creative Commons - Attribution - Share Alike
40099,2013-01-03T01:31:20,toys-and-games,toy-and-game-accessories,Pool Table Bridge ,ckchavez,Creative Commons - Attribution
40111,2013-01-03T04:27:54,toys-and-games,,Twin Rocket ,JayJo,Creative Commons - Attribution
40190,2013-01-04T01:07:08,gadgets,mobile-phone,iPhone Gear Case ,QuentinT,Attribution - Non-Commercial - Share Alike
40205,2013-01-03T23:46:57,3d-printing,,Chess Set ,JayJo,Attribution - Non-Commercial - Share Alike
40212,2013-01-04T11:03:35,models,model-robots,Maker Faire Robot ,MAKE,Creative Commons - Attribution - Share Alike
40228,2013-01-04T03:49:35,household,decor,GeoLight02 ,AK_Eric,Attribution - Non-Commercial - Share Alike
40257,2013-01-04T14:59:07,models,vehicles,Ford Engine Block ,Ford,Creative Commons - Attribution - Share Alike
40284,2013-01-04T18:00:40,3d-printing,3d-printers,Motos para a eternidade ,RSILVA,Creative Commons - Attribution - Share Alike
40634,2013-01-07T11:37:51,art,coins-and-badges,Printer Badge (Hours) ,muckychris,Attribution - Non-Commercial - No Derivatives
40770,2013-01-08T21:46:41,household,kitchen-and-dining,Weekly cup nr1 ,joris,Creative Commons - Attribution - Non-Commercial
40862,2013-01-08T23:11:51,hobby,automotive,Rally Fighter Body ,LocalMotors,Creative Commons - Attribution
40903,2013-01-09T01:09:49,household,bathroom,Shower Head MK1 ,Mr_MegaTronic,Creative Commons - Attribution
40917,2013-01-09T00:44:44,household,bathroom,GE Shower Filter Reinforcer ,DDRBoxman,Creative Commons - Attribution - Share Alike
41201,2013-01-09T20:20:36,None,None,Molded Mask ,scampbell,Creative Commons - Attribution - Share Alike
41206,2013-01-09T21:10:23,models,vehicles,croco-bike 2040 ,Gab_9,Creative Commons - Attribution - Share Alike
41365,2013-01-10T08:01:42,models,,Hatch 42 ,dutchmogul,Creative Commons - Attribution - Share Alike
41740,2013-01-12T03:54:08,toys-and-games,games,Pocket-Tactics: Legion of the High King against the Tribes of the Dark Forest (Version 2) ,dutchmogul,Attribution - Non-Commercial - No Derivatives
41797,2013-01-12T06:14:27,models,vehicles,Motocompo Folding Scooter ,petropixel,Creative Commons - Attribution - Non-Commercial
41854,2013-01-12T16:14:05,hobby,robotics,BoboBOT ,MAF,Creative Commons - Attribution
41882,2013-01-13T16:27:55,toys-and-games,mechanical-toys,Bubble Machine V0.1 ,maldex,Attribution - Non-Commercial - Share Alike
41939,2013-01-13T01:16:02,art,sculptures,Stanford&#039;s Lucy ,julienM,Attribution - Non-Commercial - Share Alike
41973,2013-01-13T03:58:59,gadgets,audio,Mason Blaster ,ElectricSlim,Creative Commons - Attribution - Non-Commercial
42027,2013-01-13T09:17:46,hobby,music,Experimental Whistle I ,mechadense,Creative Commons - Attribution
42094,2013-01-13T16:28:38,household,outdoor-and-garden,3d Print - Avocado Pit Germination Holder - Cup Edition ,sa7ina,Creative Commons - Public Domain Dedication
42198,2013-01-14T16:44:42,hobby,rc-vehicles,OpenRC 1:10 4WD Truggy Concept RC Car ,barspin,Creative Commons - Attribution - Share Alike
42225,2013-01-14T03:03:55,3d-printing,3d-printing-tests,Texture model of romanesco ,ondaislash,Creative Commons - Attribution - Share Alike
42265,2013-01-14T22:56:11,models,vehicles,Electric Motorcycle  ,Brent89,Attribution - Non-Commercial - No Derivatives
42290,2013-01-14T14:54:55,hobby,automotive,Finish Line/Gate for Pinewood Derby ,marvins_dad,Creative Commons - Attribution - Share Alike
42579,2013-01-15T23:04:57,toys-and-games,mechanical-toys,Detailed Wankel Engine Model ,petropixel,Creative Commons - Attribution - Share Alike
42586,2013-01-16T00:19:56,hobby,music,Solar Powered Stereo v2 ,OpenSourceClassroom,Creative Commons - Attribution - Share Alike
42608,2013-01-16T03:09:48,toys-and-games,construction-toys,Toy chain ,randrews,Creative Commons - Attribution - Share Alike
42637,2013-01-16T09:37:41,hobby,sports-and-outdoors,Monarch Glider ,exosequitur,Attribution - Non-Commercial - Share Alike
42681,2013-01-16T16:00:10,toys-and-games,mechanical-toys,Truck V1 ,reza,Creative Commons - Attribution - Share Alike
42877,2013-02-12T20:13:46,toys-and-games,,Sweetheart Flowers ,MakerBot,Creative Commons - Attribution
42879,2013-02-12T20:14:44,art,sculptures,8-Bit Heart ,MakerBot,Creative Commons - Attribution
42882,2013-02-12T20:15:01,toys-and-games,,MakerBot Man Cupid ,MakerBot,Creative Commons - Attribution
42888,2013-01-17T15:55:22,learning,physics-and-astronomy,Asteroid Vesta - hi res from NASA model ,neurothing,Creative Commons - Attribution
43163,2013-01-18T23:41:06,gadgets,mobile-phone,Nokia Lumia 820 MakerBot Shell  ,MakerBot,Attribution - Non-Commercial - Share Alike
43278,2013-01-19T16:31:41,toys-and-games,construction-toys,OpenSCAD train track library ,srepmub,Creative Commons - Attribution - Share Alike
43645,2013-01-21T03:41:14,household,decor,Fairy sized chair and table ,Nova1313,Creative Commons - Attribution
43655,2013-01-21T08:26:31,gadgets,tablet,ZENDOME Stereoscopic 3D NEXUS 7 ,fullandc,Creative Commons - Attribution - Non-Commercial
43815,2013-01-22T01:39:39,household,decor,two color clock face ,AndrewStaroscik,Creative Commons - Attribution - Share Alike
43969,2013-01-22T22:11:25,toys-and-games,,Race Car ,CentaurDesign,Creative Commons - Attribution - Share Alike
44185,2013-01-24T10:36:06,toys-and-games,,Perpetual motion; Leonardo da Vinci ,RichMac,Creative Commons - Attribution - Share Alike
44200,2013-01-24T13:08:29,household,bathroom,Tube roller ,pintokitkat,Creative Commons - Attribution - Share Alike
44305,2013-01-24T21:09:08,art,sculptures,Wedding Vase ,ecafruoy,Creative Commons - Attribution - Share Alike
44328,2013-01-25T01:26:02,household,kitchen-and-dining, Citrus Juicer ,walter,Creative Commons - Attribution - Share Alike
44390,2013-01-25T14:47:21,models,vehicles,Toothpick Race Car ,mariothemagician,Creative Commons - Attribution - Share Alike
44408,2013-01-25T16:51:58,household,pets,Friendly mousetrap; fully printable ,satoer,Creative Commons - Attribution - Non-Commercial
44422,2013-01-25T18:06:27,hobby,music,Parametric Mouthpiece 2.1 ,Robo,Creative Commons - Attribution
44483,2013-01-26T01:15:29,fashion,accessories,Beer Belt Clip ,smartin,Creative Commons - Attribution - Share Alike
44501,2013-01-26T03:09:42,tools,parts,BB King - the 3D Printed Roller Bearing ,Mr_MegaTronic,Creative Commons - Attribution
44579,2013-01-26T17:54:23,art,interactive-art,Preassembled Secret Heart Box ,emmett,Creative Commons - Attribution - Share Alike
44593,2013-01-26T18:20:06,gadgets,tablet,Comfort Grip for the Original Kindle Fire ,carbonbased,Attribution - Non-Commercial - Share Alike
44633,2013-01-26T20:32:19,models,animals,Alligator head ,agepbiz,Creative Commons - Attribution
44761,2013-01-27T03:58:39,3d-printing,,iPod Nano 6th Generation Watch ,d_goodman,Creative Commons - Attribution - Share Alike
44784,2013-01-27T05:43:58,tools,,Folding Magnifying Glass ,mattjoyce,Creative Commons - Attribution - Share Alike
44917,2013-01-27T21:57:42,household,decor,Grundtal Spotlight Swivel Mount ,Jeffw,Creative Commons - Attribution
44975,2013-01-28T01:31:58,models,vehicles,Yellow Submarine ,cerberus333,Creative Commons - Attribution - Non-Commercial
45142,2013-01-29T11:31:46,hobby,music,[OLD VERSION] Sopranino folk whistle ,pfh,Creative Commons - Public Domain Dedication
45203,2013-01-29T21:38:37,toys-and-games,, Chainmail ,walter,Creative Commons - Attribution - Share Alike
45251,2013-01-29T15:06:55,tools,hand-tools,Ryobi Delta Detail Sander Head Replacement ,frubino,Creative Commons - Attribution
45295,2013-01-29T22:03:36,models,vehicles,Modular Snap-Fit Airship ,RealAbsurdity,Attribution - Non-Commercial - No Derivatives
45316,2013-01-29T22:03:49,models,vehicles,Modular Snap-Fit Saturn V ,RealAbsurdity,Attribution - Non-Commercial - No Derivatives
45347,2013-01-30T00:36:15,household,kitchen-and-dining,VEND - the totally printed candy dispenser ,Mr_MegaTronic,Creative Commons - Attribution
45443,2013-01-30T15:50:18,tools,,Colorimeter V0.0 ,chowderhead,Creative Commons - Attribution - Share Alike
45449,2013-01-30T16:03:09,models,vehicles,car (mercedes c9 inspired) ,barney,Creative Commons - Attribution - Share Alike
45576,2013-01-31T16:49:14,art,,Retro Font Word Pen ,BrandonW6,Creative Commons - Attribution - Share Alike
45731,2013-01-31T19:38:30,household,containers,Open your Heart ,mowi,Creative Commons - Attribution - Non-Commercial
45914,2013-02-01T23:37:31,toys-and-games,,Customizable Toy Car ,KyroPaul,Creative Commons - Attribution - Share Alike
46251,2013-02-02T02:26:26,models,,Companion Dodecahedron ,cobbal,Creative Commons - Attribution - Share Alike
46396,2013-02-02T15:57:05,toys-and-games,toy-and-game-accessories,Game Boy Bezel + Buttons ,alan_one,Creative Commons - Attribution - Non-Commercial
46553,2013-02-03T00:18:50,toys-and-games,,Balloon Bugatti Type 35 ,Sisyphus,Creative Commons - Attribution - Share Alike
46631,2013-02-03T07:10:39,art,sculptures,Maltese Falcon ,colinfizgig,Attribution - Non-Commercial - Share Alike
46704,2013-02-03T14:55:19,fashion,keychains,Customizable KeyChain ,frankkienl,Creative Commons - Attribution - Share Alike
46891,2013-02-04T04:39:45,art,sculptures,Large Troll Statue ,colinfizgig,Attribution - Non-Commercial - Share Alike
47032,2013-02-22T15:25:44,fashion,accessories,for the birds ,Benjamin,GNU - GPL
47108,2013-02-05T07:19:15,toys-and-games,dice,Die-in-a-Die Box ,blincoln,Creative Commons - Attribution - Share Alike
47278,2013-02-05T20:31:31,toys-and-games,mechanical-toys,Customizable Stretchy Band ,walter,Creative Commons - Attribution - Share Alike
47305,2013-02-05T13:12:42,household,office,Fibonacci Office Organizer ,flurin,Creative Commons - Attribution - Share Alike
47372,2013-02-05T17:39:49,art,2d-art,Text paint roll by Samuel Bernier ,LPFP,Creative Commons - Attribution - Share Alike
47565,2013-02-06T07:40:02,toys-and-games,mechanical-toys,Balloon Powered Turbine ,petropixel,Creative Commons - Attribution - Share Alike
47622,2013-02-06T11:58:11,models,buildings-and-structures,Metropolis ,ibudmen,Creative Commons - Attribution - No Derivatives
47654,2013-02-06T14:50:16,toys-and-games,,Spin Top  ,mariothemagician,Creative Commons - Attribution - Share Alike
47675,2013-02-06T16:54:27,hobby,music,Mini Stereo ,efish12,Creative Commons - Attribution - Share Alike
47689,2013-02-06T17:27:21,hobby,rc-vehicles,&quot;Spiked&quot; RC car wheel for winter bashing ,kallaspriit,Creative Commons - Attribution - Non-Commercial
47956,2013-02-07T17:05:17,household,,WALLY - Wall Plate Customizer by TheNewHob,ist,Creative Commons - Attribution
48041,2013-02-09T14:55:36,fashion,keychains,A gift box for valentine ,WayCool,Creative Commons - Attribution - Share Alike
48235,2013-02-10T21:07:55,household,organization,Customizable Battery Tray ,walter,Creative Commons - Attribution - Share Alike
48275,2013-02-09T01:49:28,models,buildings-and-structures,Moderne Complex ,ibudmen,Creative Commons - Attribution - No Derivatives
48337,2013-02-08T22:34:33,tools,tool-holders-and-boxes,Metric Hex Driver Wall Mount ,LarsBrubaker,Creative Commons - Attribution
48377,2013-02-08T20:14:27,models,vehicles,Tamiya M-series Mini Cooper ,apdesigns,Creative Commons - Attribution
48418,2013-02-08T22:34:23,toys-and-games,mechanical-toys,Trike 2040 ,FCPRS,Creative Commons - Attribution - Share Alike
48424,2013-02-08T21:33:12,fashion,rings,Customizable Word Rings ,kataze,Creative Commons - Attribution - Share Alike
48565,2013-02-09T06:17:03,models,creatures,Alf ,cerberus333,Creative Commons - Attribution - Non-Commercial
48695,2013-02-10T00:52:05,models,vehicles,Modular VW bus container ,calebkraft,Creative Commons - Attribution - Share Alike
48912,2013-02-10T07:03:42,fashion,jewelry,Geo Necklace 01 ,AK_Eric,Attribution - Non-Commercial - Share Alike
49033,2013-02-10T17:41:42,models,vehicles,Fokker DR.1 Triplane ,DigitalTargeter,Creative Commons - Attribution - Share Alike
49080,2013-02-10T20:19:49,fashion,earrings,Twisted Brick ,blincoln,Attribution - Non-Commercial - Share Alike
49118,2013-02-10T21:49:27,art,interactive-art,Driftwood with Ball ,stevemedwin,Attribution - Non-Commercial - No Derivatives
49131,2013-02-10T23:21:01,models,buildings-and-structures,Eiffel Tower - 5 Part ,mphardy,Creative Commons - Attribution
49168,2013-02-15T13:38:53,art,sculptures,The Inopos ,CosmoWenman,Creative Commons - Attribution
49263,2013-02-11T07:49:49,household,bathroom,Paste Pusher Animals ,makeplace,Creative Commons - Attribution - Share Alike
49302,2013-02-11T12:43:10,gadgets,video-games,Vectrex Cartridge Case ,CNK,Attribution - Non-Commercial - Share Alike
49348,2013-02-11T15:10:22,art,,PrettyTron 7000 and 9000 Vases ,BenitoSanduchi,Creative Commons - Attribution - Share Alike
49417,2013-02-11T18:53:47,household,office,Work-O-Meter ,Roboduck,Creative Commons - Attribution
49477,2013-02-11T21:33:37,hobby,diy,MakerBot Ferris Wheel by mrigs,,Creative Commons - Attribution - Share Alike
49480,2013-02-11T21:53:06,models,vehicles,Desktop Submarine ,ibudmen,Creative Commons - Attribution - No Derivatives
49612,2013-02-12T06:47:47,fashion,jewelry,Bird in Cage Pendant ,katharos,Creative Commons - Attribution - Share Alike
49634,2013-02-12T07:45:56,hobby,rc-vehicles,Joe&#039;s FPV QuadCopter variant ,JoeMattie,Creative Commons - Attribution - Share Alike
49736,2013-02-12T15:42:07,art,signs-and-logos,Macintosh 8-Bit ,ibudmen,Creative Commons - Attribution - No Derivatives
49834,2013-02-12T22:21:48,household,kitchen-and-dining,Weekly cup nr6 - Valentine ,joris,Creative Commons - Attribution - Non-Commercial
49865,2013-02-13T16:41:26,hobby,automotive,Lancia Stratos ,MakerBot,Creative Commons - Attribution
49925,2013-02-13T04:27:05,tools,,Customizable Press-fit Broom or Mop Handle ,sethmoser,Creative Commons - Attribution
49934,2013-02-13T05:24:58,gadgets,mobile-phone,PublicLaboratory Mobile Spectrometer v3.0 ,BradDudenhoffer,Attribution - Non-Commercial - Share Alike
50178,2013-02-14T01:50:00,models,vehicles,The Starship NEXIS ,ibudmen,Creative Commons - Attribution - No Derivatives
50205,2013-02-14T23:29:20,art,sculptures,123D Creature: Elephanticus ,123DCreature,Creative Commons - Attribution - Non-Commercial
50206,2013-02-14T23:27:21,art,sculptures,123D Creature: Turtlebeast ,123DCreature,Creative Commons - Attribution - Non-Commercial
50207,2013-02-14T23:26:40,art,sculptures,123D Creature: Thundercrab ,123DCreature,Creative Commons - Attribution - Non-Commercial
50212,2013-02-14T00:27:10,art,sculptures,cuddling Owls ,mooses,Creative Commons - Attribution - Non-Commercial
50319,2013-02-14T08:07:56,art,sculptures,Flower ,markab,Creative Commons - Attribution - Share Alike
50372,2013-02-14T15:00:03,fashion,accessories,Lace Digital Rose by TheNewHob,ist,Creative Commons - Attribution - Non-Commercial
50716,2013-02-15T15:38:55,art,interactive-art,Customizable Cube Gears ,emmett,Creative Commons - Attribution - Share Alike
50988,2013-02-16T16:54:29,learning,,Movable 3D printed engine. ,signworks,Creative Commons - Attribution - Share Alike
51018,2013-02-16T20:06:46,learning,engineering,Napier Deltic Engine Model ,zefram,Creative Commons - Attribution - Share Alike
51112,2013-02-17T17:57:20,hobby,sports-and-outdoors,Fishing Poles ,walter,Creative Commons - Attribution - Share Alike
51313,2013-02-17T16:19:14,3d-printing,,Violin bracket ,Jewcookie,Creative Commons - Attribution - Share Alike
51376,2013-02-18T19:16:11,household,containers,Customizable Battery Case (magnetic) ,walter,Creative Commons - Attribution - Share Alike
51403,2013-02-17T21:19:06,hobby,robotics,Mad Mare Studio&#039;s Medium-Duty Robot Gripper ,Miax,Creative Commons - Attribution - Share Alike
51489,2013-02-18T01:44:22,toys-and-games,mechanical-toys,Pull String Helicopter ,271828,Attribution - Non-Commercial - Share Alike
51501,2013-02-18T17:21:38,art,sculptures,Albert Einstein by Jacob Epstein 1933 ,CosmoWenman,Creative Commons - Attribution
51581,2013-02-18T09:23:35,toys-and-games,games,Pocket-Tactics: Guardians of Ark ,dutchmogul,Attribution - Non-Commercial - No Derivatives
51786,2013-02-18T20:50:44,household,kitchen-and-dining,The MeatFlipper  ,eried,Creative Commons - Attribution - Non-Commercial
51829,2013-02-18T23:30:29,household,kitchen-and-dining,8 Bit Remixed Cookie Roller ,mortinus,Attribution - Non-Commercial - No Derivatives
51842,2013-02-19T04:06:36,toys-and-games,mechanical-toys,Balloon Turbine Car ,petropixel,Creative Commons - Attribution - Share Alike
52075,2013-02-19T15:44:26,household,containers,Decorative Cat Bowls    ,pmoews,Creative Commons - Attribution
